id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
1486648,170000,1275,0.0,4,1.0,0.0,0.0,,,
1486649,170000,1278,0.0,4,1.0,0.0,0.0,,,
1486650,170000,1280,0.0,4,1.0,0.0,0.0,,,
1486651,170000,1283,15.0,1,,,,,,
1486652,170000,1300,0.0,4,1.0,0.0,0.0,,,
1486653,170000,1301,0.0,4,1.0,0.0,0.0,,,
1486654,170000,1323,0.0,4,1.0,0.0,0.0,,,
1486655,170000,1333,0.0,4,1.0,0.0,0.0,,,
1486656,170000,1003,1.1,25,43.0,0.79,1.19,,,
1486657,170000,1007,0.35,24,42.0,0.2,0.43,,,
1486658,170000,1009,0.0,3,1.0,0.0,0.0,,,
1486659,170000,1012,1.29,16,42.0,0.7,1.85,,,
1486660,170000,1013,0.0,5,42.0,0.0,0.0,,,
1486661,170000,1018,0.0,0,,,,,,
1486662,170000,1062,166.0,0,49.0,,,,,
1486663,170000,1075,0.0,0,68.0,,,,,
1486664,170000,1079,1.7,10,,1.4,1.9,,,
1486665,170000,1089,0.21,90,42.0,0.0,0.55,,,
1486666,170000,1090,10.0,90,42.0,5.0,13.0,,,
1486667,170000,1091,29.0,89,42.0,14.0,41.0,,,
1486668,170000,1093,4.0,81,42.0,1.0,8.0,,,
1486669,170000,1098,0.039,86,42.0,0.009000000000000001,0.115,,,
1486670,170000,1101,0.129,89,42.0,0.049,0.265,,,
1486671,170000,1107,1.0,0,16.0,,,,,
1486672,170000,1108,0.0,0,16.0,,,,,
1486673,170000,1105,0.0,0,68.0,,,,,
1486674,170000,1106,0.0,0,49.0,,,,,
1486675,170000,1104,2.0,0,49.0,,,,,
1486676,170000,1190,19.0,0,49.0,,,,,
1486677,170000,1257,0.0,0,68.0,,,,,
1486678,170000,1057,0.0,0,68.0,,,,,
1486679,170000,1058,0.0,0,68.0,,,,,
1486680,170000,1253,0.0,0,68.0,,,,,
1486681,170000,1178,0.0,0,68.0,,,,,
1486682,170000,1242,0.0,0,68.0,,,,,
1486683,170000,1246,0.0,0,68.0,,,,,
1486684,170000,1114,0.0,0,68.0,,,,,
1489270,170032,1062,243.0,0,,,,,,
1489271,170032,1186,0.0,0,68.0,,,,,
1489272,170032,1190,17.0,0,49.0,,,,,
1489273,170032,1079,2.5,0,,,,,,
1489274,170032,1110,0.0,0,68.0,,,,,
1489275,170032,1105,0.0,0,68.0,,,,,
1489276,170032,1106,0.0,0,,,,,,
1489277,170032,1257,0.0,0,68.0,,,,,
1489278,170032,1253,0.0,0,68.0,,,,,
1489279,170032,1258,0.026,0,,,,,,
1489280,170032,1263,0.003,0,,,,,,
1489281,170032,1264,0.001,0,,,,,,
1489282,170032,1275,0.001,0,,,,,,
1489283,170032,1003,2.57,4,,,,,,
1489284,170032,1007,1.61,4,,,,,,
1489285,170032,1089,3.24,6,,,,,,
1489286,170032,1090,23.0,6,,,,,,
1489287,170032,1091,38.0,6,,,,,,
1489288,170032,1093,10.0,6,,,,,,
1489289,170032,1098,0.423,6,,,,,,
1489290,170032,1101,0.602,6,,,,,,
1489291,170032,1104,0.0,0,,,,,,
1489292,170032,1162,11.4,3,,,,,,
1489293,170032,1165,0.021,3,,,,,,
1489294,170032,1166,0.038,3,,,,,,
1489295,170032,1177,17.0,3,,,,,,
1489296,170032,1178,0.0,0,68.0,,,,,
1489297,170032,1004,0.1,0,,,,,,
1489298,170032,1005,12.44,0,49.0,,,,,
1489299,170032,1008,58.0,0,49.0,,,,,
1489300,170032,1051,83.29,6,,,,,,
1489301,170032,1087,30.0,6,,,,,,
1489302,170032,1092,413.0,6,,,,,,
1489303,170032,1095,0.35,6,,,,,,
1489304,170032,1262,0.001,0,,,,,,
1489305,170032,1265,0.016,0,,,,,,
1489306,170032,1266,0.004,0,,,,,,
1489307,170032,1268,0.001,0,,,,,,
1489308,170032,1269,0.032,0,,,,,,
1489309,170032,1270,0.01,0,,,,,,
1489310,170032,1292,0.002,0,,,,,,
1489311,170032,1293,0.043,0,,,,,,
1489312,170032,1167,1.033,2,,,,,,
1489313,170032,1170,0.302,0,,,,,,
1489314,170032,1175,0.239,3,,,,,,
1489315,170032,1114,0.0,0,68.0,,,,,
1489316,170032,1187,17.0,3,,,,,,
1489317,170032,1103,0.3,0,20.0,,,,,
1495477,170108,1186,0.0,0,68.0,,,,,
1495478,170108,1079,2.1,0,16.0,,,,,
1495479,170108,1177,46.0,2,1.0,42.0,51.0,,Value based on the analysis of 5-methyltetrahydrofolate,
1495480,170108,1110,0.0,0,68.0,,,,,
1495481,170108,1292,0.0069999999999999,0,49.0,,,,,
1495482,170108,1293,0.156,0,49.0,,,,,
1495483,170108,1265,0.0559999999999999,2,1.0,0.02,0.03,,,
1495484,170108,1266,0.004,2,1.0,0.002,0.002,,,
1495485,170108,1008,26.0,0,49.0,,,,,
1495486,170108,1268,0.004,2,1.0,0.002,0.002,,,
1495487,170108,1269,0.1,2,1.0,0.04,0.05,,,
1495488,170108,1270,0.0559999999999999,2,1.0,0.02,0.03,,,
1495489,170108,1062,111.0,0,49.0,,,,,
1495490,170108,1257,0.0,0,68.0,,,,,
1495491,170108,1258,0.059,0,49.0,,,,,
1495492,170108,1275,0.004,2,1.0,0.002,0.002,,,
1495493,170108,1107,1624.0,8,1.0,407.0,2978.0,,,
1495494,170108,1108,20.0,6,1.0,0.0,59.0,,,
1495495,170108,1120,490.0,5,1.0,43.0,2205.0,,,
1495496,170108,1018,0.0,0,68.0,,,,,
1495497,170108,1210,0.012,0,1.0,,,,,
1495498,170108,1211,0.04,0,1.0,,,,,
1495499,170108,1215,0.006,0,1.0,,,,,
1495500,170108,1217,0.05,0,1.0,,,,,
1495501,170108,1218,0.009000000000000001,0,1.0,,,,,
1495502,170108,1222,0.026,0,1.0,,,,,
1495503,170108,1224,0.211,0,1.0,,,,,
1495504,170108,1225,0.0279999999999999,0,1.0,,,,,
1495505,170108,1226,0.024,0,1.0,,,,,
1495506,170108,1162,127.7,4,1.0,1.0,210.0,,,
1495507,170108,1198,0.1,1,1.0,,,,,
1495508,170108,1212,0.021,0,1.0,,,,,
1495509,170108,1213,0.036000000000000004,0,1.0,,,,,
1495510,170108,1214,0.036000000000000004,0,1.0,,,,,
1495511,170108,1216,0.019,0,1.0,,,,,
1495512,170108,1219,0.031,0,1.0,,,,,
1495513,170108,1220,0.036000000000000004,0,1.0,,,,,
1495514,170108,1221,0.017,0,1.0,,,,,
1495515,170108,1223,0.284,0,1.0,,,,,
1495516,170108,1227,0.05,0,1.0,,,,,
1495517,170108,1180,5.6,0,,,,,,
1495518,170108,1105,0.0,0,68.0,,,,,
1495519,170108,1093,4.0,0,16.0,,,,,
1495520,170108,1259,0.0,0,68.0,,,,,
1495521,170108,1260,0.0,0,68.0,,,,,
1495522,170108,1253,0.0,0,68.0,,,,,
1495523,170108,1278,0.0,2,1.0,0.0,0.0,,,
1495524,170108,1280,0.0,2,1.0,0.0,0.0,,,
1495525,170108,1300,0.0,2,1.0,0.0,0.0,,,
1495526,170108,1301,0.0,2,1.0,0.0,0.0,,,
1495527,170108,1323,0.0,2,1.0,0.0,0.0,,,
1495528,170108,1333,0.0,2,1.0,0.0,0.0,,,
1495529,170108,1187,46.0,2,1.0,,,,,
1495530,170108,1261,0.0,2,1.0,0.0,0.0,,,
1495531,170108,1263,0.0,2,1.0,0.0,0.0,,,
1495532,170108,1264,0.0,2,1.0,0.0,0.0,,,
1495533,170108,1272,0.0,2,1.0,0.0,0.0,,,
1495534,170108,1273,0.0,2,1.0,0.0,0.0,,,
1495535,170108,1274,0.0,2,1.0,0.0,0.0,,,
1495536,170108,1106,157.0,0,,,,,,
1495537,170108,1122,0.0,1,1.0,,,,,
1495538,170108,1104,3131.0,0,,,,,,
1495539,170108,1267,0.0,2,1.0,0.0,0.0,,,
1495540,170108,1299,0.0,2,1.0,0.0,0.0,,,
1495541,170108,1313,0.0,2,1.0,0.0,0.0,,,
1495542,170108,1325,0.0,2,1.0,0.0,0.0,,,
1495543,170108,1262,0.0,2,1.0,0.0,0.0,,,
1495544,170108,1190,46.0,0,49.0,,,,,
1495545,170108,1271,0.0,2,1.0,0.0,0.0,,,
1495546,170108,1276,0.0,2,1.0,0.0,0.0,,,
1495547,170108,1277,0.0,2,1.0,0.0,0.0,,,
1495548,170108,1279,0.0,2,1.0,0.0,0.0,,,
1495549,170108,2000,4.2,0,,,,,,
1495550,170108,1123,51.0,4,1.0,29.0,67.0,,,
1495551,170108,1005,6.03,0,49.0,,,,,
1495552,170108,1242,0.0,0,68.0,,,,,
1495553,170108,1246,0.0,0,68.0,,,,,
1495554,170108,1127,0.01,2,1.0,0.01,0.02,,,
1495555,170108,1130,0.0,2,1.0,0.0,0.0,,,
1495556,170108,1131,0.0,2,1.0,0.0,0.0,,,
1495557,170108,1184,0.0,4,1.0,0.0,0.0,,,
1495558,170108,1185,4.9,4,1.0,3.3,6.0,,,
1495559,170108,1101,0.1119999999999999,4,1.0,0.079,0.14,,,
1495560,170108,1009,0.0,2,1.0,0.0,0.0,,,
1495561,170108,1012,2.26,4,1.0,2.02,2.53,,,
1495562,170108,1013,0.0,4,1.0,0.0,0.0,,,
1495563,170108,1109,1.58,2,1.0,1.5,1.67,,,
1495564,170108,1170,0.317,4,1.0,0.233,0.436,,,
1495565,170108,1125,0.05,2,1.0,0.04,0.06,,,
1495566,170108,1126,0.14,2,1.0,0.08,0.2,,,
1495567,170108,1128,0.0,2,1.0,0.0,0.0,,,
1495568,170108,1129,0.0,2,1.0,0.0,0.0,,,
1495569,170108,1010,0.0,4,1.0,0.0,0.0,,,
1495570,170108,1011,1.94,4,1.0,1.67,2.25,,,
1495571,170108,1014,0.0,4,1.0,0.0,0.0,,,
1495572,170108,1075,0.0,0,68.0,,,,,
1495573,170108,1098,0.017,4,1.0,0.017,0.017,,,
1495574,170108,1089,0.43,4,1.0,0.38,0.53,,,
1495575,170108,1090,12.0,4,1.0,12.0,13.0,,,
1495576,170108,1091,26.0,4,1.0,24.0,28.0,,,
1495577,170108,1003,0.99,4,1.0,0.89,1.04,,,
1495578,170108,1007,0.47,4,1.0,0.41,0.55,,,
1495579,170108,1165,0.054000000000000006,4,1.0,0.0409999999999999,0.063,,,
1495580,170108,1166,0.085,4,1.0,0.076,0.092,,,
1495581,170108,1178,0.0,0,68.0,,,,,
1495582,170108,1051,92.21,4,1.0,91.04,92.79,,,
1495583,170108,1057,0.0,0,68.0,,,,,
1495584,170108,1058,0.0,0,68.0,,,,,
1495585,170108,1087,7.0,4,1.0,6.0,8.0,,,
1495586,170108,1092,211.0,4,1.0,190.0,227.0,,,
1495587,170108,1095,0.25,4,1.0,0.17,0.33,,,
1495588,170108,1103,0.1,2,1.0,0.1,0.2,,,
1495589,170108,1167,0.979,4,1.0,0.813,1.13,,,
1495590,170108,1175,0.29100000000000004,4,1.0,0.222,0.401,,,
1495591,170108,1004,0.3,4,1.0,0.27,0.31,,,
1495592,170108,1114,0.0,0,68.0,,,,,
1499683,170162,1162,0.5,2,1.0,0.5,0.5,,,
1499684,170162,1165,0.423,2,1.0,0.35200000000000004,0.494,,,
1499685,170162,1166,0.0579999999999999,2,1.0,0.0,0.1159999999999999,,,
1499686,170162,1003,18.22,2,1.0,17.46,18.97,,,
1499687,170162,1007,2.54,2,1.0,2.44,2.63,,,
1499688,170162,1009,23.49,2,1.0,22.47,24.52,,,
1499689,170162,1012,0.05,2,1.0,0.05,0.05,,,
1499690,170162,1013,0.0,2,1.0,0.0,0.0,,,
1499691,170162,1089,6.68,2,1.0,6.24,7.11,,,
1499692,170162,1090,292.0,2,1.0,289.0,295.0,,,
1499693,170162,1091,593.0,2,1.0,565.0,621.0,,,
1499694,170162,1093,12.0,2,1.0,10.0,15.0,,,
1499695,170162,1098,2.195,2,1.0,2.12,2.27,,,
1499696,170162,1101,1.655,2,1.0,1.65,1.66,,,
1499697,170162,1175,0.417,2,1.0,0.361,0.473,,,
1499698,170162,1010,5.81,2,1.0,5.54,6.09,,,
1499699,170162,1011,0.05,2,1.0,0.05,0.05,,,
1499700,170162,1014,0.0,2,1.0,0.0,0.0,,,
1499701,170162,1051,5.2,2,1.0,5.08,5.32,,,
1499702,170162,1087,37.0,2,1.0,33.0,42.0,,,
1499703,170162,1092,660.0,2,1.0,659.0,660.0,,,
1499704,170162,1095,5.78,2,1.0,5.63,5.92,,,
1499705,170162,1167,1.062,2,1.0,0.969,1.154,,,
1499706,170162,1300,0.046,0,10.0,,,,,
1499707,170162,1301,0.1009999999999999,0,10.0,,,,,
1499708,170162,1275,0.136,0,10.0,,,,,
1499709,170162,1062,2314.0,0,49.0,,,,,
1499710,170162,1261,0.015,0,10.0,,,,,
1499711,170162,1263,0.015,0,10.0,,,,,
1499712,170162,1264,0.015,0,10.0,,,,,
1499713,170162,1273,0.173,0,10.0,,,,,
1499714,170162,1004,43.85,0,52.0,,,,,
1499715,170162,1005,30.19,0,49.0,,,,,
1499716,170162,1008,553.0,0,49.0,,,,,
1499717,170162,1190,25.0,0,49.0,,,,,
1499718,170162,1277,0.138,0,10.0,,,,,
1499719,170162,1262,0.015,0,10.0,,,,,
1499720,170162,1265,3.916,0,10.0,,,,,
1499721,170162,1266,3.2230000000000003,0,10.0,,,,,
1499722,170162,1267,0.266,0,10.0,,,,,
1499723,170162,1268,23.523000000000003,0,10.0,,,,,
1499724,170162,1269,7.782,0,10.0,,,,,
1499725,170162,1270,0.062,0,10.0,,,,,
1499726,170162,1110,0.0,0,68.0,,,,,
1499727,170162,1114,0.0,0,68.0,,,,,
1499728,170162,1258,7.782999999999999,0,49.0,,,,,
1499729,170162,1292,23.797,0,49.0,,,,,
1499730,170162,1293,7.845,0,49.0,,,,,
1499731,170162,1286,9.0,1,1.0,,,,,
1499732,170162,1285,0.0,1,1.0,,,,,
1499733,170162,1288,113.0,1,1.0,,,,,
1499734,170162,1075,0.0,0,16.0,,,,,
1499735,170162,1079,3.3,0,16.0,,,,,
1499736,170162,1120,0.0,0,16.0,,,,,
1499737,170162,1122,0.0,0,16.0,,,,,
1499738,170162,1127,0.36,0,16.0,,,,,
1499739,170162,1130,0.2,0,16.0,,,,,
1499740,170162,1131,0.0,0,16.0,,,,,
1499741,170162,1104,0.0,0,16.0,,,,,
1499742,170162,1105,0.0,0,68.0,,,,,
1499743,170162,1106,0.0,0,16.0,,,,,
1499744,170162,1107,0.0,0,16.0,,,,,
1499745,170162,1108,0.0,0,16.0,,,,,
1499746,170162,1274,0.0,0,10.0,,,,,
1499747,170162,1272,0.0,0,10.0,,,,,
1499748,170162,1177,25.0,0,16.0,,,,,
1499749,170162,1178,0.0,0,68.0,,,,,
1499750,170162,1185,34.1,0,16.0,,,,,
1499751,170162,1187,25.0,0,16.0,,,,,
1499752,170162,1210,0.287,0,1.0,,,,,
1499753,170162,1211,0.688,0,1.0,,,,,
1499754,170162,1215,0.362,0,1.0,,,,,
1499755,170162,1217,0.951,0,1.0,,,,,
1499756,170162,1218,0.508,0,1.0,,,,,
1499757,170162,1222,0.8370000000000001,0,1.0,,,,,
1499758,170162,1224,4.506,0,1.0,,,,,
1499759,170162,1225,0.937,0,1.0,,,,,
1499760,170162,1226,0.812,0,1.0,,,,,
1499761,170162,1253,0.0,0,68.0,,,,,
1499762,170162,1278,0.0,0,10.0,,,,,
1499763,170162,1280,0.0,0,10.0,,,,,
1499764,170162,1323,0.0,0,10.0,,,,,
1499765,170162,1333,0.0,0,10.0,,,,,
1499766,170162,1103,19.9,0,16.0,,,,,
1499767,170162,1109,0.9,0,16.0,,,,,
1499768,170162,2000,5.91,2,1.0,5.64,6.19,,,
1499769,170162,1123,22.0,0,16.0,,,,,
1499770,170162,1125,0.03,0,16.0,,,,,
1499771,170162,1126,5.31,0,16.0,,,,,
1499772,170162,1128,0.0,0,16.0,,,,,
1499773,170162,1129,0.1,0,16.0,,,,,
1499774,170162,1170,0.8640000000000001,0,16.0,,,,,
1499775,170162,1212,0.789,0,1.0,,,,,
1499776,170162,1213,1.472,0,1.0,,,,,
1499777,170162,1214,0.928,0,1.0,,,,,
1499778,170162,1216,0.3929999999999999,0,1.0,,,,,
1499779,170162,1219,1.094,0,1.0,,,,,
1499780,170162,1220,2.123,0,1.0,,,,,
1499781,170162,1221,0.456,0,1.0,,,,,
1499782,170162,1223,1.795,0,1.0,,,,,
1499783,170162,1227,1.079,0,1.0,,,,,
1499784,170162,1259,0.0,0,10.0,,,,,
1499785,170162,1260,0.0,0,10.0,,,,,
1499786,170162,1299,0.0,0,10.0,,,,,
1499787,170162,1313,0.0,0,10.0,,,,,
1499788,170162,1325,0.0,0,10.0,,,,,
1499789,170162,1271,0.0,0,10.0,,,,,
1499790,170162,1276,0.0,0,10.0,,,,,
1499791,170162,1279,0.0,0,10.0,,,,,
1499792,170162,1186,0.0,0,68.0,,,,,
1501845,170187,1259,0.0,0,68.0,,,,,
1501846,170187,1260,0.0,0,68.0,,,,,
1501847,170187,1087,98.0,7,1.0,86.0,110.0,,,
1501848,170187,1125,0.15,13,1.0,0.0,0.3,,,
1501849,170187,1126,20.83,13,1.0,15.47,27.0,,,
1501850,170187,1109,0.7,13,1.0,0.14,1.56,,,
1501851,170187,1269,38.093,7,1.0,37.217,39.234,,,
1501852,170187,1270,9.08,7,1.0,8.596,9.981,,,
1501853,170187,1127,1.89,13,1.0,1.26,2.8,,,
1501854,170187,1292,8.933,0,49.0,,,,,
1501855,170187,1293,47.174,0,49.0,,,,,
1501856,170187,1180,39.2,0,,,,,,
1501857,170187,1190,98.0,0,49.0,,,,,
1501858,170187,1198,0.3,5,1.0,0.2,0.3,,,
1501859,170187,1212,0.625,0,1.0,,,,,
1501860,170187,1213,1.17,0,1.0,,,,,
1501861,170187,1214,0.424,0,1.0,,,,,
1501862,170187,1216,0.208,0,1.0,,,,,
1501863,170187,1219,0.753,0,1.0,,,,,
1501864,170187,1220,2.278,0,1.0,,,,,
1501865,170187,1221,0.391,0,1.0,,,,,
1501866,170187,1223,1.829,0,1.0,,,,,
1501867,170187,1227,0.934,0,1.0,,,,,
1501868,170187,1005,13.71,0,49.0,,,,,
1501869,170187,1008,654.0,0,49.0,,,,,
1501870,170187,1187,98.0,7,1.0,81.0,113.0,,,
1501871,170187,1210,0.17,0,1.0,,,,,
1501872,170187,1211,0.596,0,1.0,,,,,
1501873,170187,1215,0.236,0,1.0,,,,,
1501874,170187,1217,0.711,0,1.0,,,,,
1501875,170187,1218,0.406,0,1.0,,,,,
1501876,170187,1222,0.696,0,1.0,,,,,
1501877,170187,1224,2.8160000000000003,0,1.0,,,,,
1501878,170187,1225,0.816,0,1.0,,,,,
1501879,170187,1226,0.706,0,1.0,,,,,
1501880,170187,1258,6.126,0,49.0,,,,,
1501881,170187,1062,2738.0,0,49.0,,,,,
1501882,170187,1110,0.0,0,68.0,,,,,
1501883,170187,1114,0.0,0,68.0,,,,,
1501884,170187,1018,0.0,0,,,,,,
1501885,170187,1105,0.0,0,68.0,,,,,
1501886,170187,1276,0.0,0,68.0,,,,,
1501887,170187,1285,0.0,4,1.0,0.0,0.0,,,
1501888,170187,1288,87.0,4,1.0,82.0,95.0,,,
1501889,170187,1286,5.0,4,1.0,5.0,5.0,,,
1501890,170187,2000,2.61,7,1.0,,,,,
1501891,170187,1178,0.0,0,68.0,,,,,
1501892,170187,1253,0.0,0,68.0,,,,,
1501893,170187,1057,0.0,0,68.0,,,,,
1501894,170187,1058,0.0,0,68.0,,,,,
1501895,170187,1242,0.0,0,68.0,,,,,
1501896,170187,1246,0.0,0,68.0,,,,,
1501897,170187,1123,9.0,3,1.0,8.0,11.0,,,
1501898,170187,1103,4.9,6,1.0,3.8,6.3,,,
1501899,170187,1167,1.125,8,1.0,0.949,1.44,,,
1501900,170187,1184,0.0,8,1.0,0.0,0.0,,,
1501901,170187,1185,2.7,8,1.0,1.0,4.6,,,
1501902,170187,1120,0.0,3,1.0,0.0,0.0,,,
1501903,170187,1122,0.0,3,1.0,0.0,0.0,,,
1501904,170187,1106,1.0,6,1.0,0.0,4.0,,,
1501905,170187,1107,12.0,6,1.0,0.0,46.0,,,
1501906,170187,1108,0.0,6,1.0,0.0,0.0,,,
1501907,170187,1104,20.0,6,1.0,0.0,77.0,,,
1501908,170187,1003,15.23,7,1.0,14.4,16.0,,,
1501909,170187,1272,0.0,7,1.0,0.0,0.0,,,
1501910,170187,1273,0.0,7,1.0,0.0,0.0,,,
1501911,170187,1274,0.0,7,1.0,0.0,0.0,,,
1501912,170187,1275,0.0,7,1.0,0.0,0.0,,,
1501913,170187,1278,0.0,7,1.0,0.0,0.0,,,
1501914,170187,1280,0.0,7,1.0,0.0,0.0,,,
1501915,170187,1079,6.7,7,1.0,4.7,9.2,,,
1501916,170187,1089,2.91,7,1.0,2.6,3.2,,,
1501917,170187,1090,158.0,7,1.0,154.0,164.0,,,
1501918,170187,1091,346.0,7,1.0,340.0,360.0,,,
1501919,170187,1093,2.0,7,1.0,0.0,7.0,,,
1501920,170187,1098,1.586,7,1.0,1.5,1.7,,,
1501921,170187,1101,3.414,7,1.0,3.1,3.9,,,
1501922,170187,1007,1.78,7,1.0,1.71,1.88,,,
1501923,170187,1009,0.06,7,1.0,0.01,0.09,,,
1501924,170187,1012,0.09,7,1.0,0.04,0.12,,,
1501925,170187,1013,0.0,7,1.0,0.0,0.0,,,
1501926,170187,1162,1.3,7,1.0,1.0,2.0,,,
1501927,170187,1165,0.341,7,1.0,0.31,0.39,,,
1501928,170187,1166,0.15,7,1.0,0.14,0.16,,,
1501929,170187,1177,98.0,7,1.0,81.0,113.0,,,
1501930,170187,1261,0.0,7,1.0,0.0,0.0,,,
1501931,170187,1263,0.0,7,1.0,0.0,0.0,,,
1501932,170187,1264,0.0,7,1.0,0.0,0.0,,,
1501933,170187,1300,0.0,7,1.0,0.0,0.0,,,
1501934,170187,1301,0.0,7,1.0,0.0,0.0,,,
1501935,170187,1312,0.0,7,1.0,0.0,0.0,,,
1501936,170187,1271,0.0,7,1.0,0.0,0.0,,,
1501937,170187,1265,4.404,7,1.0,4.115,4.901,,,
1501938,170187,1266,1.659,7,1.0,1.581,1.854,,,
1501939,170187,1267,0.063,7,1.0,0.061,0.064,,,
1501940,170187,1268,8.799,7,1.0,8.386000000000001,9.27,,,
1501941,170187,1277,0.134,7,1.0,0.123,0.183,,,
1501942,170187,1279,0.0,7,1.0,0.0,0.0,,,
1501943,170187,1299,0.0,7,1.0,0.0,0.0,,,
1501944,170187,1313,0.0,7,1.0,0.0,0.0,,,
1501945,170187,1325,0.0,7,1.0,0.0,0.0,,,
1501946,170187,1332,0.0,7,1.0,0.0,0.0,,,
1501947,170187,1170,0.57,7,1.0,0.54,0.62,,,
1501948,170187,1175,0.537,7,1.0,0.43,0.59,,,
1501949,170187,1092,441.0,7,1.0,415.0,470.0,,,
1501950,170187,1095,3.09,7,1.0,2.8,3.4,,,
1501951,170187,1010,2.43,7,1.0,2.2,2.9,,,
1501952,170187,1011,0.08,7,1.0,0.04,0.15,,,
1501953,170187,1014,0.0,7,1.0,0.0,0.0,,,
1501954,170187,1051,4.07,7,1.0,3.46,4.51,,,
1501955,170187,1004,65.21,7,1.0,63.5,66.9,,,
1501956,170187,1186,0.0,0,68.0,,,,,
1501957,170187,1262,0.0,7,1.0,0.0,0.0,,,
1518787,170379,1292,0.031,0,49.0,,,,,
1518788,170379,1293,0.1119999999999999,0,49.0,,,,,
1518789,170379,1265,0.084,2,1.0,0.021,0.037000000000000005,,,
1518790,170379,1266,0.018000000000000002,2,1.0,0.006,0.006,,,
1518791,170379,1267,0.006,2,1.0,0.001,0.003,,,
1518792,170379,1268,0.0289999999999999,2,1.0,0.008,0.012,,,
1518793,170379,1269,0.049,2,1.0,0.011,0.023,,,
1518794,170379,1270,0.063,2,1.0,0.012,0.031,,,
1518795,170379,1323,0.002,2,1.0,0.0,0.001,,,
1518796,170379,1264,0.002,2,1.0,0.0,0.001,,,
1518797,170379,1273,0.004,2,1.0,0.001,0.002,,,
1518798,170379,1257,0.0,0,68.0,,,,,
1518799,170379,1258,0.114,0,49.0,,,,,
1518800,170379,1110,0.0,0,68.0,,,,,
1518801,170379,1018,0.0,0,,,,,,
1518802,170379,1062,141.0,0,49.0,,,,,
1518803,170379,1009,0.0,1,1.0,,,,,
1518804,170379,1187,63.0,27,43.0,42.0,88.0,,,
1518805,170379,1198,0.1,2,1.0,,,,,
1518806,170379,1180,18.7,0,,,,,,
1518807,170379,2000,1.7,0,49.0,,,,,
1518808,170379,1005,6.64,0,49.0,,,,,
1518809,170379,1008,34.0,0,49.0,,,,,
1518810,170379,1299,0.0,2,1.0,0.0,0.0,,,
1518811,170379,1313,0.0,2,1.0,0.0,0.0,,,
1518812,170379,1321,0.0,2,1.0,0.0,0.0,,,
1518813,170379,1325,0.0,2,1.0,0.0,0.0,,,
1518814,170379,1259,0.0,0,68.0,,,,,
1518815,170379,1260,0.0,0,68.0,,,,,
1518816,170379,1262,0.0,2,1.0,0.0,0.0,,,
1518817,170379,1212,0.079,4,1.0,0.075,0.0819999999999999,,,
1518818,170379,1213,0.129,4,1.0,0.115,0.14,,,
1518819,170379,1214,0.135,4,1.0,0.124,0.14,,,
1518820,170379,1216,0.0279999999999999,4,1.0,0.025,0.03,,,
1518821,170379,1219,0.125,4,1.0,0.1119999999999999,0.14,,,
1518822,170379,1220,0.191,4,1.0,0.147,0.24,,,
1518823,170379,1221,0.059,4,1.0,0.048,0.07,,,
1518824,170379,1223,0.325,4,1.0,0.259,0.41,,,
1518825,170379,1227,0.121,4,1.0,0.092,0.14,,,
1518826,170379,1271,0.0,2,1.0,0.0,0.0,,,
1518827,170379,1276,0.0,0,68.0,,,,,
1518828,170379,1277,0.0,2,1.0,0.0,0.0,,,
1518829,170379,1279,0.0,0,68.0,,,,,
1518830,170379,1004,0.37,29,43.0,0.33,0.41,,,
1518831,170379,1010,0.1,16,42.0,0.0,0.45,,,
1518832,170379,1011,0.49,18,42.0,0.0,0.64,,,
1518833,170379,1014,0.21,9,42.0,0.0,0.42,,,
1518834,170379,1051,89.3,49,43.0,73.73,91.8,,,
1518835,170379,1087,47.0,33,42.0,39.0,53.0,,,
1518836,170379,1092,316.0,37,43.0,296.0,322.0,,,
1518837,170379,1095,0.41,33,42.0,0.39,0.43,,,
1518838,170379,1103,2.5,8,42.0,1.4,3.9,,,
1518839,170379,1109,0.78,12,43.0,0.13,1.59,,,
1518840,170379,1125,0.01,12,43.0,0.0,0.02,,,
1518841,170379,1126,0.17,12,43.0,0.03,0.39,,,
1518842,170379,1128,0.04,7,43.0,0.0,0.07,,,
1518843,170379,1129,0.0,7,43.0,0.0,0.0,,,
1518844,170379,1167,0.639,23,42.0,0.5489999999999999,0.7290000000000001,,,
1518845,170379,1170,0.573,23,42.0,0.535,0.667,,,
1518846,170379,1175,0.175,23,42.0,0.149,0.233,,,
1518847,170379,1184,0.0,8,1.0,0.0,0.0,,,
1518848,170379,1012,0.68,17,42.0,0.28,0.82,,,
1518849,170379,1013,0.21,9,42.0,0.0,0.42,,,
1518850,170379,1003,2.82,23,43.0,1.99,3.15,,,
1518851,170379,1007,0.87,23,42.0,0.8,0.91,,,
1518852,170379,1108,25.0,55,43.0,0.0,179.0,,,
1518853,170379,1075,0.0,5,42.0,0.0,0.01,,,
1518854,170379,1079,2.6,13,42.0,2.2,3.2,,,
1518855,170379,1089,0.73,33,42.0,0.56,0.82,,,
1518856,170379,1090,21.0,33,42.0,18.0,24.0,,,
1518857,170379,1091,66.0,33,42.0,63.0,71.0,,,
1518858,170379,1093,33.0,42,43.0,27.0,48.0,,,
1518859,170379,1098,0.049,33,42.0,0.038,0.075,,,
1518860,170379,1101,0.21,23,42.0,0.196,0.222,,,
